,subject_id,block_id,file_position,type,eye,block_relative_start,block_relative_stop,eprime_duration,5,6,7,8,9,10,trial_start,trial_id,level_0,index,phase
548,1020,1,2521458,ESACC,L,1108302,1108543,242,865.4,920.2,-313.8,-395.3,42.04,1851,1104498,13.0,48,12,test
549,1020,1,2526549,EFIX,L,1108544,1108678,135,-323.6,-455.7,2968,None,None,None,1104498,13.0,48,12,test
550,1020,1,2526603,SSACC,L,1108679,None,None,None,None,None,None,None,None,1104498,13.0,48,12,test
551,1020,1,2531811,EBLINK,L,1108704,1108840,137,None,None,None,None,None,None,1104498,13.0,48,12,test
552,1020,1,2533617,ESACC,L,1108679,1108888,210,-341.2,-490.0,654.6,405.0,33.18,1256,1104498,13.0,48,12,test
553,1020,1,2541298,EFIX,L,1108889,1109093,205,654.5,486.4,3237,None,None,None,1104498,13.0,48,12,test
554,1020,1,2541352,SSACC,L,1109094,None,None,None,None,None,None,None,None,1104498,13.0,48,12,test
555,1020,1,2542036,ESACC,L,1109094,1109111,18,646.4,498.3,628.8,541.2,1.22,86,1104498,13.0,48,12,test
556,1020,1,2555488,EFIX,L,1109112,1109472,361,631.4,549.1,2972,None,None,None,1104498,13.0,48,12,test
557,1020,1,2555542,SSACC,L,1109473,None,None,None,None,None,None,None,None,1104498,13.0,48,12,test
558,1020,1,2556004,ESACC,L,1109473,1109484,12,631.2,551.7,620.2,540.8,0.41,41,1104498,13.0,48,12,test
559,1020,1,2565958,EFIX,L,1109485,1109748,264,622.0,539.2,2902,None,None,None,1104498,13.0,48,12,test
560,1020,1,2566549,START,1110447,LEFT,SAMPLES,EVENTS,None,None,None,None,None,None,1110447,14.0,49,13,study
561,1020,1,2581564,EFIX,L,1110454,1110844,391,641.6,525.4,2563,None,None,None,1110447,14.0,49,13,study
562,1020,1,2581618,SSACC,L,1110845,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
563,1020,1,2582413,ESACC,L,1110845,1110865,21,642.7,522.2,620.6,479.8,1.26,82,1110447,14.0,49,13,study
564,1020,1,2595532,EFIX,L,1110866,1111217,352,615.0,462.3,2884,None,None,None,1110447,14.0,49,13,study
565,1020,1,2595586,SSACC,L,1111218,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
566,1020,1,2597195,ESACC,L,1111218,1111260,43,612.2,459.4,477.9,599.8,5.17,209,1110447,14.0,49,13,study
567,1020,1,2604468,EFIX,L,1111261,1111454,194,481.3,598.8,3361,None,None,None,1110447,14.0,49,13,study
568,1020,1,2604522,SSACC,L,1111455,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
569,1020,1,2606057,ESACC,L,1111455,1111495,41,486.0,595.8,241.2,722.3,7.21,314,1110447,14.0,49,13,study
570,1020,1,2620064,EFIX,L,1111496,1111871,376,250.7,730.1,3663,None,None,None,1110447,14.0,49,13,study
571,1020,1,2620118,SSACC,L,1111872,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
572,1020,1,2622134,ESACC,L,1111872,1111925,54,250.6,734.7,560.0,478.4,10.49,350,1110447,14.0,49,13,study
573,1020,1,2633255,EFIX,L,1111926,1112223,298,555.9,481.3,3618,None,None,None,1110447,14.0,49,13,study
574,1020,1,2633309,SSACC,L,1112224,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
575,1020,1,2634733,ESACC,L,1112224,1112261,38,552.6,481.5,657.2,564.8,3.59,211,1110447,14.0,49,13,study
576,1020,1,2653587,EFIX,L,1112262,1112768,507,657.7,550.4,4018,None,None,None,1110447,14.0,49,13,study
577,1020,1,2653641,SSACC,L,1112769,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
578,1020,1,2654288,ESACC,L,1112769,1112785,17,654.2,548.6,617.7,527.8,1.14,90,1110447,14.0,49,13,study
579,1020,1,2660266,EFIX,L,1112786,1112944,159,616.9,525.2,4250,None,None,None,1110447,14.0,49,13,study
580,1020,1,2660320,SSACC,L,1112945,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
581,1020,1,2662373,ESACC,L,1112945,1112999,55,614.4,533.6,811.8,902.3,10.49,377,1110447,14.0,49,13,study
582,1020,1,2671163,EFIX,L,1113000,1113234,235,805.7,899.4,3606,None,None,None,1110447,14.0,49,13,study
583,1020,1,2671217,SSACC,L,1113235,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
584,1020,1,2673048,ESACC,L,1113235,1113283,49,805.3,901.0,617.6,564.1,9.66,359,1110447,14.0,49,13,study
585,1020,1,2685760,EFIX,L,1113284,1113624,341,626.6,568.4,3663,None,None,None,1110447,14.0,49,13,study
586,1020,1,2685814,SSACC,L,1113625,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
587,1020,1,2686498,ESACC,L,1113625,1113642,18,625.6,566.6,609.2,521.4,1.25,95,1110447,14.0,49,13,study
588,1020,1,2697656,EFIX,L,1113643,1113941,299,612.9,512.3,4040,None,None,None,1110447,14.0,49,13,study
589,1020,1,2697710,SSACC,L,1113942,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
590,1020,1,2698135,ESACC,L,1113942,1113952,11,612.1,497.4,590.4,505.2,0.63,66,1110447,14.0,49,13,study
591,1020,1,2703410,EFIX,L,1113953,1114092,140,592.2,504.5,4332,None,None,None,1110447,14.0,49,13,study
592,1020,1,2703464,SSACC,L,1114093,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
593,1020,1,2705591,ESACC,L,1114093,1114149,57,591.1,497.1,842.5,816.0,10.45,445,1110447,14.0,49,13,study
594,1020,1,2717859,EFIX,L,1114150,1114478,329,848.0,807.7,4483,None,None,None,1110447,14.0,49,13,study
595,1020,1,2717913,SSACC,L,1114479,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
596,1020,1,2719855,ESACC,L,1114479,1114530,52,855.3,807.2,658.4,495.1,9.44,341,1110447,14.0,49,13,study
597,1020,1,2727905,EFIX,L,1114531,1114745,215,668.5,507.5,4237,None,None,None,1110447,14.0,49,13,study
598,1020,1,2727959,SSACC,L,1114746,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
599,1020,1,2728754,ESACC,L,1114746,1114766,21,671.8,510.7,614.0,506.5,1.59,136,1110447,14.0,49,13,study
600,1020,1,2744574,EFIX,L,1114767,1115191,425,619.7,502.1,4234,None,None,None,1110447,14.0,49,13,study
601,1020,1,2744628,SSACC,L,1115192,None,None,None,None,None,None,None,None,1110447,14.0,49,13,study
602,1020,1,2745386,ESACC,L,1115192,1115211,20,617.4,500.4,643.8,543.6,1.34,111,1110447,14.0,49,13,study
603,1020,1,2763554,EFIX,L,1115212,1115697,486,644.1,552.7,4244,None,None,None,1110447,14.0,49,13,study
604,1020,1,2764144,START,1116396,LEFT,SAMPLES,EVENTS,None,None,None,None,None,None,1116396,15.0,50,14,test
605,1020,1,2781934,EFIX,L,1116403,1116868,466,648.2,546.0,2658,None,None,None,1116396,15.0,50,14,test
606,1020,1,2781988,SSACC,L,1116869,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
607,1020,1,2783523,ESACC,L,1116869,1116909,41,645.1,543.5,933.8,613.7,8.01,315,1116396,15.0,50,14,test
608,1020,1,2791980,EFIX,L,1116910,1117135,226,931.9,610.2,2354,None,None,None,1116396,15.0,50,14,test
609,1020,1,2792034,SSACC,L,1117136,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
610,1020,1,2793791,ESACC,L,1117136,1117182,47,936.8,608.5,603.0,587.0,9.01,327,1116396,15.0,50,14,test
611,1020,1,2802433,EFIX,L,1117183,1117413,231,617.3,590.2,2265,None,None,None,1116396,15.0,50,14,test
612,1020,1,2802487,SSACC,L,1117414,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
613,1020,1,2803097,ESACC,L,1117414,1117429,16,615.8,589.8,577.2,600.4,1.08,94,1116396,15.0,50,14,test
614,1020,1,2812812,EFIX,L,1117430,1117689,260,579.1,600.0,2199,None,None,None,1116396,15.0,50,14,test
615,1020,1,2812866,SSACC,L,1117690,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
616,1020,1,2814401,ESACC,L,1117690,1117730,41,579.8,599.0,845.8,620.0,7.21,308,1116396,15.0,50,14,test
617,1020,1,2829629,EFIX,L,1117731,1118139,409,845.2,613.5,2001,None,None,None,1116396,15.0,50,14,test
618,1020,1,2829683,SSACC,L,1118140,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
619,1020,1,2830774,ESACC,L,1118140,1118168,29,848.1,611.0,741.6,569.4,3.07,171,1116396,15.0,50,14,test
620,1020,1,2850109,EFIX,L,1118169,1118688,520,737.8,565.6,2013,None,None,None,1116396,15.0,50,14,test
621,1020,1,2850163,SSACC,L,1118689,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
622,1020,1,2851106,ESACC,L,1118689,1118713,25,735.7,564.6,642.6,540.5,2.62,178,1116396,15.0,50,14,test
623,1020,1,2858934,EFIX,L,1118714,1118922,209,636.8,537.6,2352,None,None,None,1116396,15.0,50,14,test
624,1020,1,2858988,SSACC,L,1118923,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
625,1020,1,2859302,ESACC,L,1118923,1118930,8,636.6,538.7,646.3,530.5,0.34,45,1116396,15.0,50,14,test
626,1020,1,2878155,EFIX,L,1118931,1119437,507,648.6,534.5,2309,None,None,None,1116396,15.0,50,14,test
627,1020,1,2878209,SSACC,L,1119438,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
628,1020,1,2880111,EBLINK,L,1119470,1119491,22,None,None,None,None,None,None,1116396,15.0,50,14,test
629,1020,1,2881583,ESACC,L,1119438,1119530,93,650.8,544.0,673.5,483.7,1.69,687,1116396,15.0,50,14,test
630,1020,1,2888153,EFIX,L,1119531,1119705,175,663.2,526.0,2673,None,None,None,1116396,15.0,50,14,test
631,1020,1,2888207,SSACC,L,1119706,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
632,1020,1,2891444,ESACC,L,1119706,1119792,87,658.9,532.8,698.0,887.5,8.83,306,1116396,15.0,50,14,test
633,1020,1,2892686,EFIX,L,1119793,1119823,31,683.7,889.5,2946,None,None,None,1116396,15.0,50,14,test
634,1020,1,2892739,SSACC,L,1119824,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
635,1020,1,2893756,ESACC,L,1119824,1119850,27,678.5,879.3,676.6,879.6,0.05,144,1116396,15.0,50,14,test
636,1020,1,2898328,EFIX,L,1119851,1119971,121,677.6,906.3,2864,None,None,None,1116396,15.0,50,14,test
637,1020,1,2898382,SSACC,L,1119972,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
638,1020,1,2899473,ESACC,L,1119972,1120000,29,677.5,904.6,553.5,955.9,3.43,219,1116396,15.0,50,14,test
639,1020,1,2902935,EFIX,L,1120001,1120091,91,549.4,942.1,2992,None,None,None,1116396,15.0,50,14,test
640,1020,1,2902988,SSACC,L,1120092,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
641,1020,1,2906708,EBLINK,L,1120117,1120205,89,None,None,None,None,None,None,1116396,15.0,50,14,test
642,1020,1,2908106,ESACC,L,1120092,1120242,151,547.2,940.8,623.9,494.2,11.16,598,1116396,15.0,50,14,test
643,1020,1,2935619,EFIX,L,1120243,1120983,741,625.5,548.6,3062,None,None,None,1116396,15.0,50,14,test
644,1020,1,2935673,SSACC,L,1120984,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
645,1020,1,2936209,ESACC,L,1120984,1120997,14,631.4,555.6,659.9,549.9,0.79,65,1116396,15.0,50,14,test
646,1020,1,2943889,EFIX,L,1120998,1121202,205,661.7,551.9,2749,None,None,None,1116396,15.0,50,14,test
647,1020,1,2943943,SSACC,L,1121203,None,None,None,None,None,None,None,None,1116396,15.0,50,14,test
648,1020,1,2944368,ESACC,L,1121203,1121213,11,661.7,550.1,642.5,544.5,0.54,57,1116396,15.0,50,14,test
649,1020,1,2960575,EFIX,L,1121214,1121646,433,651.7,537.2,2684,None,None,None,1116396,15.0,50,14,test
650,1020,1,2961165,START,1122342,LEFT,SAMPLES,EVENTS,None,None,None,None,None,None,1122342,16.0,51,15,study
651,1020,1,2973442,EFIX,L,1122349,1122665,317,646.9,527.2,2432,None,None,None,1122342,16.0,51,15,study
652,1020,1,2973496,SSACC,L,1122666,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
653,1020,1,2975031,ESACC,L,1122666,1122706,41,644.6,524.5,403.3,616.2,6.95,312,1122342,16.0,51,15,study
654,1020,1,2983155,EFIX,L,1122707,1122923,217,403.4,615.3,2719,None,None,None,1122342,16.0,51,15,study
655,1020,1,2983209,SSACC,L,1122924,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
656,1020,1,2985188,ESACC,L,1122924,1122976,53,407.8,611.9,923.0,485.5,14.26,447,1122342,16.0,51,15,study
657,1020,1,2996198,EFIX,L,1122977,1123271,295,920.3,479.6,2898,None,None,None,1122342,16.0,51,15,study
658,1020,1,2996252,SSACC,L,1123272,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
659,1020,1,2997676,ESACC,L,1123272,1123309,38,917.6,477.1,993.8,607.3,3.91,230,1122342,16.0,51,15,study
660,1020,1,3009278,EFIX,L,1123310,1123620,311,987.4,599.1,3173,None,None,None,1122342,16.0,51,15,study
661,1020,1,3009332,SSACC,L,1123621,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
662,1020,1,3011496,ESACC,L,1123621,1123678,58,981.8,594.0,414.6,586.5,15.17,438,1122342,16.0,51,15,study
663,1020,1,3028389,EFIX,L,1123679,1124132,454,435.7,587.6,3776,None,None,None,1122342,16.0,51,15,study
664,1020,1,3028443,SSACC,L,1124133,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
665,1020,1,3029497,ESACC,L,1124133,1124160,28,432.9,579.6,554.7,590.4,3.31,214,1122342,16.0,51,15,study
666,1020,1,3039064,EFIX,L,1124161,1124416,256,557.1,583.3,4055,None,None,None,1122342,16.0,51,15,study
667,1020,1,3039118,SSACC,L,1124417,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
668,1020,1,3040246,ESACC,L,1124417,1124446,30,555.9,580.5,680.7,551.4,3.49,215,1122342,16.0,51,15,study
669,1020,1,3048222,EFIX,L,1124447,1124659,213,673.2,546.2,4085,None,None,None,1122342,16.0,51,15,study
670,1020,1,3048276,SSACC,L,1124660,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
671,1020,1,3049034,ESACC,L,1124660,1124679,20,669.7,545.4,626.9,509.7,1.50,118,1122342,16.0,51,15,study
672,1020,1,3055826,EFIX,L,1124680,1124860,181,629.6,512.7,3969,None,None,None,1122342,16.0,51,15,study
673,1020,1,3055880,SSACC,L,1124861,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
674,1020,1,3057933,ESACC,L,1124861,1124915,55,627.5,517.4,834.6,948.7,11.89,431,1122342,16.0,51,15,study
675,1020,1,3069276,EFIX,L,1124916,1125219,304,824.4,930.4,3767,None,None,None,1122342,16.0,51,15,study
676,1020,1,3069330,SSACC,L,1125220,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
677,1020,1,3071457,ESACC,L,1125220,1125276,57,823.8,922.8,679.1,503.5,11.01,363,1122342,16.0,51,15,study
678,1020,1,3087499,EFIX,L,1125277,1125707,431,687.9,514.8,4013,None,None,None,1122342,16.0,51,15,study
679,1020,1,3087553,SSACC,L,1125708,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
680,1020,1,3088422,ESACC,L,1125708,1125730,23,688.2,515.3,722.0,464.5,1.62,87,1122342,16.0,51,15,study
681,1020,1,3095325,EFIX,L,1125731,1125914,184,741.4,456.0,4318,None,None,None,1122342,16.0,51,15,study
682,1020,1,3095379,SSACC,L,1125915,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
683,1020,1,3096877,ESACC,L,1125915,1125954,40,739.7,454.0,608.8,385.2,4.05,165,1122342,16.0,51,15,study
684,1020,1,3103262,EFIX,L,1125955,1126124,170,614.0,384.1,4423,None,None,None,1122342,16.0,51,15,study
685,1020,1,3103316,SSACC,L,1126125,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
686,1020,1,3104666,ESACC,L,1126125,1126160,36,615.2,385.4,620.8,541.6,4.10,195,1122342,16.0,51,15,study
687,1020,1,3110866,EFIX,L,1126161,1126325,165,618.8,536.5,4416,None,None,None,1122342,16.0,51,15,study
688,1020,1,3110920,SSACC,L,1126326,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
689,1020,1,3112270,ESACC,L,1126326,1126361,36,620.6,536.5,607.5,373.3,4.30,183,1122342,16.0,51,15,study
690,1020,1,3121319,EFIX,L,1126362,1126603,242,618.6,351.7,4339,None,None,None,1122342,16.0,51,15,study
691,1020,1,3121373,SSACC,L,1126604,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
692,1020,1,3121872,ESACC,L,1126604,1126616,13,616.1,347.1,592.7,356.5,0.70,68,1122342,16.0,51,15,study
693,1020,1,3128072,EFIX,L,1126617,1126781,165,597.1,351.7,4356,None,None,None,1122342,16.0,51,15,study
694,1020,1,3128126,SSACC,L,1126782,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
695,1020,1,3129513,ESACC,L,1126782,1126818,37,597.2,349.6,616.9,491.8,3.80,171,1122342,16.0,51,15,study
696,1020,1,3135454,EFIX,L,1126819,1126976,158,617.9,489.9,4482,None,None,None,1122342,16.0,51,15,study
697,1020,1,3135508,SSACC,L,1126977,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
698,1020,1,3136081,ESACC,L,1126977,1126991,15,617.4,491.6,615.3,520.7,0.76,66,1122342,16.0,51,15,study
699,1020,1,3145796,EFIX,L,1126992,1127251,260,613.3,524.7,4641,None,None,None,1122342,16.0,51,15,study
700,1020,1,3145850,SSACC,L,1127252,None,None,None,None,None,None,None,None,1122342,16.0,51,15,study
701,1020,1,3146275,ESACC,L,1127252,1127262,11,611.3,519.4,633.0,512.1,0.63,65,1122342,16.0,51,15,study
702,1020,1,3158708,EFIX,L,1127263,1127593,331,627.2,506.0,4635,None,None,None,1122342,16.0,51,15,study
703,1020,1,3159299,START,1128308,LEFT,SAMPLES,EVENTS,None,None,None,None,None,None,1128308,17.0,52,16,test
704,1020,1,3173796,EFIX,L,1128315,1128691,377,652.7,540.5,2965,None,None,None,1128308,17.0,52,16,test
705,1020,1,3173850,SSACC,L,1128692,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
706,1020,1,3174867,ESACC,L,1128692,1128718,27,650.4,534.2,553.7,572.7,2.82,183,1128308,17.0,52,16,test
707,1020,1,3184582,EFIX,L,1128719,1128978,260,557.7,589.3,2884,None,None,None,1128308,17.0,52,16,test
708,1020,1,3184636,SSACC,L,1128979,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
709,1020,1,3186208,ESACC,L,1128979,1129020,42,565.1,594.7,876.5,584.5,8.42,342,1128308,17.0,52,16,test
710,1020,1,3195368,EFIX,L,1129021,1129265,245,870.0,578.0,2147,None,None,None,1128308,17.0,52,16,test
711,1020,1,3195422,SSACC,L,1129266,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
712,1020,1,3197068,ESACC,L,1129266,1129309,44,871.3,572.4,1219.3,588.9,9.10,351,1128308,17.0,52,16,test
713,1020,1,3211667,EFIX,L,1129310,1129701,392,1205.7,584.1,1772,None,None,None,1128308,17.0,52,16,test
714,1020,1,3211721,SSACC,L,1129702,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
715,1020,1,3213922,ESACC,L,1129702,1129760,59,1208.3,582.2,600.8,534.5,16.05,475,1128308,17.0,52,16,test
716,1020,1,3245615,EFIX,L,1129761,1130614,854,613.1,535.6,2033,None,None,None,1128308,17.0,52,16,test
717,1020,1,3245669,SSACC,L,1130615,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
718,1020,1,3246538,ESACC,L,1130615,1130637,23,617.2,536.4,682.8,536.8,1.80,142,1128308,17.0,52,16,test
719,1020,1,3257104,EFIX,L,1130638,1130920,283,681.7,536.2,2024,None,None,None,1128308,17.0,52,16,test
720,1020,1,3257158,SSACC,L,1130921,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
721,1020,1,3259174,ESACC,L,1130921,1130974,54,679.2,535.7,856.3,963.1,11.41,365,1128308,17.0,52,16,test
722,1020,1,3267076,EFIX,L,1130975,1131185,211,853.0,959.5,2180,None,None,None,1128308,17.0,52,16,test
723,1020,1,3267130,SSACC,L,1131186,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
724,1020,1,3269072,ESACC,L,1131186,1131237,52,858.3,956.3,701.3,531.0,11.17,362,1128308,17.0,52,16,test
725,1020,1,3276937,EFIX,L,1131238,1131447,210,700.0,532.7,2334,None,None,None,1128308,17.0,52,16,test
726,1020,1,3276991,SSACC,L,1131448,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
727,1020,1,3277897,ESACC,L,1131448,1131471,24,700.1,532.9,628.4,545.6,1.99,154,1128308,17.0,52,16,test
728,1020,1,3300007,EFIX,L,1131472,1132066,595,632.7,542.8,2548,None,None,None,1128308,17.0,52,16,test
729,1020,1,3300061,SSACC,L,1132067,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
730,1020,1,3302262,ESACC,L,1132067,1132125,59,627.6,540.5,696.5,223.6,8.61,224,1128308,17.0,52,16,test
731,1020,1,3312976,EFIX,L,1132126,1132412,287,701.1,209.7,2583,None,None,None,1128308,17.0,52,16,test
732,1020,1,3313030,SSACC,L,1132413,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
733,1020,1,3315231,ESACC,L,1132413,1132471,59,707.6,214.8,602.7,599.4,10.53,300,1128308,17.0,52,16,test
734,1020,1,3323244,EFIX,L,1132472,1132685,214,601.7,593.1,2458,None,None,None,1128308,17.0,52,16,test
735,1020,1,3323298,SSACC,L,1132686,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
736,1020,1,3324167,ESACC,L,1132686,1132708,23,601.5,587.4,642.2,532.3,1.81,138,1128308,17.0,52,16,test
737,1020,1,3335325,EFIX,L,1132709,1133007,299,640.9,532.2,2683,None,None,None,1128308,17.0,52,16,test
738,1020,1,3335379,SSACC,L,1133008,None,None,None,None,None,None,None,None,1128308,17.0,52,16,test
739,1020,1,3335952,ESACC,L,1133008,1133022,15,641.8,525.4,678.0,524.9,0.99,84,1128308,17.0,52,16,test
740,1020,1,3355970,EFIX,L,1133023,1133558,536,682.7,531.8,2776,None,None,None,1128308,17.0,52,16,test
741,1020,1,3356568,START,1134239,LEFT,SAMPLES,EVENTS,None,None,None,None,None,None,1134239,18.0,53,17,study
742,1020,1,3360192,EFIX,L,1134246,1134329,84,664.6,557.2,2495,None,None,None,1134239,18.0,53,17,study
743,1020,1,3360245,SSACC,L,1134330,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
744,1020,1,3360707,ESACC,L,1134330,1134341,12,665.0,554.5,650.6,539.4,0.55,56,1134239,18.0,53,17,study
745,1020,1,3370121,EFIX,L,1134342,1134592,251,650.0,531.2,2626,None,None,None,1134239,18.0,53,17,study
746,1020,1,3370175,SSACC,L,1134593,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
747,1020,1,3371562,ESACC,L,1134593,1134629,37,648.5,529.5,647.6,363.7,4.37,171,1134239,18.0,53,17,study
748,1020,1,3377910,EFIX,L,1134630,1134798,169,645.3,349.3,2609,None,None,None,1134239,18.0,53,17,study
749,1020,1,3377964,SSACC,L,1134799,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
750,1020,1,3378759,ESACC,L,1134799,1134819,21,646.7,347.6,607.8,305.6,1.56,118,1134239,18.0,53,17,study
751,1020,1,3392951,EFIX,L,1134820,1135200,381,606.0,308.1,2239,None,None,None,1134239,18.0,53,17,study
752,1020,1,3393005,SSACC,L,1135201,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
753,1020,1,3394725,ESACC,L,1135201,1135246,46,605.6,311.5,747.5,618.0,8.91,354,1134239,18.0,53,17,study
754,1020,1,3403996,EFIX,L,1135247,1135494,248,741.9,610.0,2281,None,None,None,1134239,18.0,53,17,study
755,1020,1,3404050,SSACC,L,1135495,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
756,1020,1,3404993,ESACC,L,1135495,1135519,25,742.3,609.8,740.0,535.5,1.91,98,1134239,18.0,53,17,study
757,1020,1,3410527,EFIX,L,1135520,1135666,147,741.2,522.5,2279,None,None,None,1134239,18.0,53,17,study
758,1020,1,3410581,SSACC,L,1135667,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
759,1020,1,3412338,ESACC,L,1135667,1135713,47,741.3,524.4,381.3,602.3,9.96,371,1134239,18.0,53,17,study
760,1020,1,3421572,EFIX,L,1135714,1135960,247,391.2,608.8,2395,None,None,None,1134239,18.0,53,17,study
761,1020,1,3421626,SSACC,L,1135961,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
762,1020,1,3423309,ESACC,L,1135961,1136005,45,392.5,608.3,666.5,584.9,7.43,315,1134239,18.0,53,17,study
763,1020,1,3446529,EFIX,L,1136006,1136630,625,662.1,576.6,2711,None,None,None,1134239,18.0,53,17,study
764,1020,1,3446583,SSACC,L,1136631,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
765,1020,1,3447193,ESACC,L,1136631,1136646,16,660.9,576.1,688.3,600.2,0.97,81,1134239,18.0,53,17,study
766,1020,1,3451543,EFIX,L,1136647,1136761,115,683.3,600.1,2988,None,None,None,1134239,18.0,53,17,study
767,1020,1,3451597,SSACC,L,1136762,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
768,1020,1,3452318,ESACC,L,1136762,1136780,19,686.2,600.5,662.4,550.7,1.44,106,1134239,18.0,53,17,study
769,1020,1,3468212,EFIX,L,1136781,1137207,427,661.4,546.0,2763,None,None,None,1134239,18.0,53,17,study
770,1020,1,3468266,SSACC,L,1137208,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
771,1020,1,3471695,EBLINK,L,1137293,1137300,8,None,None,None,None,None,None,1134239,18.0,53,17,study
772,1020,1,3473573,ESACC,L,1137208,1137350,143,659.8,547.7,650.1,346.3,5.30,3270,1134239,18.0,53,17,study
773,1020,1,3480477,EFIX,L,1137351,1137534,184,639.1,383.1,2717,None,None,None,1134239,18.0,53,17,study
774,1020,1,3480531,SSACC,L,1137535,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
775,1020,1,3481511,ESACC,L,1137535,1137560,26,638.9,388.8,621.6,314.1,2.05,103,1134239,18.0,53,17,study
776,1020,1,3491263,EFIX,L,1137561,1137821,261,618.2,296.4,2756,None,None,None,1134239,18.0,53,17,study
777,1020,1,3491317,SSACC,L,1137822,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
778,1020,1,3491742,ESACC,L,1137822,1137832,11,619.3,293.8,599.2,306.1,0.65,68,1134239,18.0,53,17,study
779,1020,1,3503899,EFIX,L,1137833,1138158,326,598.3,313.4,3030,None,None,None,1134239,18.0,53,17,study
780,1020,1,3503953,SSACC,L,1138159,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
781,1020,1,3506597,EBLINK,L,1138201,1138234,34,None,None,None,None,None,None,1134239,18.0,53,17,study
782,1020,1,3508328,ESACC,L,1138159,1138280,122,602.0,321.8,667.0,457.9,4.04,3270,1134239,18.0,53,17,study
783,1020,1,3521337,EFIX,L,1138281,1138629,349,656.4,492.6,3232,None,None,None,1134239,18.0,53,17,study
784,1020,1,3521391,SSACC,L,1138630,None,None,None,None,None,None,None,None,1134239,18.0,53,17,study
785,1020,1,3522371,ESACC,L,1138630,1138655,26,655.5,493.3,602.9,566.4,2.38,137,1134239,18.0,53,17,study
